6	0	1.1938	1.1938	0.785325	1.40334	1.40334	0.956779	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0.83857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	1.09381	1.09381	1.37421	1.37421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0.83803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	1.25409	1.25409	1.08621	1.08621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0.815798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	1.24488	1.24488	1.06306	1.06306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.801894	1.28674	1.28674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.789879	1.59834	1.59834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.848596	1.22968	1.22968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0.697218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	1.67381	1.67381	1.3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	1.24944	1.62855	1.62855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	1.71067	1.71067	1.17761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	1.50305	1.50305	0.846483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	0.846483	1.27595	1.27595	1.06415	0.793329	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	0.793329	1.17441	1.17441	1.11728	0.848853	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	0.848853	1.24802	1.24802	1.18948	0.932645	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	0.932645	1.32375	1.32375	1.23277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	1.40629	1.40629	0.965909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	0.965909	1.43368	1.43368	1.25704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	1.42358	1.42358	0.789376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	0.789376	1.47869	1.47869	1.23819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	1.56362	1.56362	0.874099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	0.874099	1.59945	1.59945	1.21593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	1.65943	1.65943	1.22968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.484489	1.11536	1.11536	0.855698	0.880134	0.860947	0.860947	0.695673	0.695673	0	0	0	0	0	0	0	0	0	
8	0	0.484489	1.13756	1.13756	0.945432	0.970638	0.970638	0.48297	0.88974	0	0	0	0	0	0	0	0	0	0	
8	0	1.11536	1.11536	0.88974	0.918949	0.918949	0.517939	0.539191	0.799681	0	0	0	0	0	0	0	0	0	0	
8	0	0.855698	0.539191	1.06158	1.06158	0.803549	0.562479	0.562479	0.445473	0	0	0	0	0	0	0	0	0	0	
9	0	0.465088	1.13756	1.13756	0.880134	0.870591	0.984727	0.984727	0.442497	0.395058	0	0	0	0	0	0	0	0	0	
8	0	0.465088	0.945432	1.05554	1.05554	0.95426	1.01897	1.01897	0.443002	0	0	0	0	0	0	0	0	0	0	
3	0	0.970638	0.970638	0.443002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.48297	0.918949	0.918949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.517939	0.848692	0.848692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	1.06158	1.06158	0.799681	0.848692	0.848692	0.523082	0.505017	0.684602	0	0	0	0	0	0	0	0	0	0	
8	0	0.803549	0.505017	0.905671	0.905671	0.688125	0.833771	0.833771	0.492183	0	0	0	0	0	0	0	0	0	0	
3	0	0.523082	0.779271	0.779271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.905671	0.905671	0.684602	0.779271	0.779271	0.533589	0.578722	0.766058	0	0	0	0	0	0	0	0	0	0	
9	0	0.688125	0.578722	0.99246	0.99246	0.778118	0.85736	0.85736	0.504914	0.481665	0	0	0	0	0	0	0	0	0	
3	0	0.533589	0.978689	0.978689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.99246	0.99246	0.766058	0.978689	0.978689	0.576858	0.646124	0.894195	0	0	0	0	0	0	0	0	0	0	
10	0	0.778118	0.646124	1.11066	1.11066	0.936923	0.809381	0.809381	0.544648	0.989829	0.989829	0	0	0	0	0	0	0	0	
3	0	0.576858	1.09888	1.09888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	1.11066	1.11066	0.894195	1.09888	1.09888	0.589179	0.68693	0.924639	0	0	0	0	0	0	0	0	0	0	
10	0	0.936923	0.68693	1.10817	1.10817	0.868822	0.535378	0.535378	1.1183	1.1183	0.665732	0	0	0	0	0	0	0	0	
3	0	0.589179	1.10032	1.10032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	1.10817	1.10817	0.924639	1.10032	1.10032	0.570822	0.633638	0.850914	0	0	0	0	0	0	0	0	0	0	
7	0	0.868822	0.633638	1.01877	1.01877	0.862225	1.08141	1.08141	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.570822	0.98915	0.98915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	1.01877	1.01877	0.850914	0.98915	0.98915	0.580392	0.722537	0.816783	0	0	0	0	0	0	0	0	0	0	
7	0	0.862225	0.722537	1.01747	1.01747	0.789245	0.728208	0.740719	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.580392	1.11138	1.11138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	0	1.01747	1.01747	0.816783	1.11138	1.11138	0.559703	0.728795	1.09464	1.09464	0.667782	0.728795	0	0	0	0	0	0	0	
8	0	0.789245	0.667782	0.896571	0.896571	0.726023	0.969501	0.969501	0.841361	0	0	0	0	0	0	0	0	0	0	
3	0	0.559703	1.02921	1.02921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0.728795	0.728795	1.02921	1.02921	0.542463	0.641926	0.711268	0	0	0	0	0	0	0	0	0	0	0	
8	0	1.09464	1.09464	0.711268	0.872981	0.872981	0.626701	0.689938	0.726023	0	0	0	0	0	0	0	0	0	0	
3	0	0.542463	0.920664	0.920664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0.641926	0.920664	0.920664	0.518591	0.872981	0.872981	0.591238	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.518591	0.870273	0.870273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0.626701	0.743578	0.743578	0.566003	0.819477	0.819477	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.591238	0.870273	0.870273	0.480489	0.566247	0.743578	0.743578	0.499534	0	0	0	0	0	0	0	0	0	0	
3	0	0.480489	0.726946	0.726946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.566247	0.667442	0.667442	0.514982	0.74764	0.827513	0.827513	0.566003	0	0	0	0	0	0	0	0	0	0	
9	0	0.499534	0.726946	0.726946	0.493006	0.531491	0.667442	0.667442	0.486565	0.531491	0	0	0	0	0	0	0	0	0	
3	0	0.493006	0.812884	0.812884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.531491	0.531491	0.611568	0.611568	0.461885	0.632258	0.843422	0.843422	0.514982	0	0	0	0	0	0	0	0	0	
7	0	0.486565	0.812884	0.812884	0.457538	0.611568	0.611568	0.476914	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.457538	0.754521	0.754521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0.461885	0.595463	0.595463	0.582012	0.582012	0.706481	0.706481	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.476914	0.754521	0.754521	0.412642	0.480376	0.595463	0.595463	0.480376	0.443822	0	0	0	0	0	0	0	0	0	
3	0	0.412642	0.613712	0.613712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.480376	0.480376	0.587181	0.587181	0.494402	0.540598	0.6609	0.6609	0	0	0	0	0	0	0	0	0	0	
8	0	0.587181	0.587181	0.443822	0.613712	0.613712	0.436121	0.531476	0.517013	0	0	0	0	0	0	0	0	0	0	
9	0	0.494402	0.531476	0.654432	0.654432	0.52244	0.646136	0.646136	0.466246	0.500524	0	0	0	0	0	0	0	0	0	
3	0	0.436121	0.774108	0.774108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.654432	0.654432	0.517013	0.774108	0.774108	0.392435	0.467726	0.539637	0	0	0	0	0	0	0	0	0	0	
8	0	0.52244	0.467726	0.617296	0.617296	0.582127	0.594308	0.594308	0.544896	0	0	0	0	0	0	0	0	0	0	
3	0	0.392435	0.712264	0.712264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.617296	0.617296	0.539637	0.712264	0.712264	0.426874	0.492061	0.658792	0	0	0	0	0	0	0	0	0	0	
9	0	0.582127	0.492061	0.696431	0.696431	0.639125	0.693235	0.693235	0.460418	0.460418	0	0	0	0	0	0	0	0	0	
3	0	0.426874	0.928229	0.928229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.696431	0.696431	0.658792	0.928229	0.928229	0.39341	0.423777	0.744207	0	0	0	0	0	0	0	0	0	0	
8	0	0.639125	0.423777	0.745157	0.745157	0.719751	0.599592	0.599592	0.463454	0	0	0	0	0	0	0	0	0	0	
3	0	0.39341	0.959907	0.959907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.745157	0.745157	0.744207	0.959907	0.959907	0.381145	0.424845	0.807244	0	0	0	0	0	0	0	0	0	0	
9	0	0.719751	0.424845	0.838567	0.838567	0.758096	0.787511	0.787511	0.371432	0.371432	0	0	0	0	0	0	0	0	0	
3	0	0.381145	0.972142	0.972142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.838567	0.838567	0.807244	0.972142	0.972142	0.37288	0.365238	0.896475	0	0	0	0	0	0	0	0	0	0	
8	0	0.758096	0.365238	0.931445	0.931445	0.806408	0.638343	0.638343	0.351592	0	0	0	0	0	0	0	0	0	0	
3	0	0.37288	1.01329	1.01329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.931445	0.931445	0.896475	1.01329	1.01329	0.396425	0.379804	0.95426	0	0	0	0	0	0	0	0	0	0	
8	0	0.806408	0.379804	1.05554	1.05554	0.870591	0.831167	0.831167	0.372214	0	0	0	0	0	0	0	0	0	0	
3	0	0.396425	1.01897	1.01897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.488287	0.785492	0.785492	0.553722	0.488287	0.485493	0.689886	0.689886	0.523502	0.485493	0	0	0	0	0	0	0	0	
9	0	0.488287	0.488287	0.75927	0.75927	0.494242	0.430168	0.712485	0.712485	0.518232	0	0	0	0	0	0	0	0	0	
9	0	0.785492	0.785492	0.518232	0.55555	0.690538	0.690538	0.482806	0.763812	0.763812	0	0	0	0	0	0	0	0	0	
6	0	0.553722	0.823486	0.823486	0.561894	0.569354	0.482806	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.75927	0.75927	0.494257	0.523502	0.537496	0.778168	0.778168	0.485347	0.448288	0	0	0	0	0	0	0	0	0	
8	0	0.494242	0.419957	0.71291	0.71291	0.448288	0.724568	0.724568	0.460533	0	0	0	0	0	0	0	0	0	0	
8	0	0.419957	0.68413	0.68413	0.461311	0.424223	0.430017	0.430017	0.0152803	0	0	0	0	0	0	0	0	0	0	
8	0	0.71291	0.71291	0.430168	0.488485	0.461311	0.466833	0.466833	0.0163828	0	0	0	0	0	0	0	0	0	0	
7	0	0.712485	0.712485	0.551401	0.488485	0.483892	0.483892	0.0249134	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.190388	0.278138	0.278138	0.336879	0.367876	0.367876	0.369607	0.190388	0	0	0	0	0	0	0	0	0	0	
11	0	0.190388	0.190388	0.308234	0.308234	0.346759	0.28012	0.271491	0.271491	0.345244	0.5552	0.5552	0	0	0	0	0	0	0	
8	0	0.278138	0.278138	0.331346	0.471703	0.471703	0.210363	0.298157	0.345244	0	0	0	0	0	0	0	0	0	0	
5	0	0.336879	0.116394	0.363128	0.363128	0.210363	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.338869	0.367876	0.367876	0.116394	0.314569	0.386557	0.386557	0.325587	0.325587	0.111698	0	0	0	0	0	0	0	0	
3	0	0.338869	0.380329	0.0895016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.369607	0.380329	0.308234	0.308234	0.423748	0.423748	0.296961	0.346703	0.346703	0.0714809	0	0	0	0	0	0	0	0	
5	0	0.346759	0.257997	0.502983	0.502983	0.337402	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.314569	0.363128	0.363128	0.159012	0.31156	0.31156	0.390039	0.390039	0.166477	0	0	0	0	0	0	0	0	0	
7	0	0.159012	0.471703	0.471703	0.341484	0.341484	0.376624	0.376624	0	0	0	0	0	0	0	0	0	0	0	
5	0	0.331346	0.3563	0.306133	0.577031	0.577031	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.230684	0.341484	0.341484	0.3563	0.306483	0.406354	0.406354	0.278731	0.590333	0.590333	0	0	0	0	0	0	0	0	
4	0	0.230684	0.214977	0.360503	0.360503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.31156	0.376624	0.376624	0.214977	0.282384	0.31156	0.398239	0.398239	0.226053	0	0	0	0	0	0	0	0	0	
9	0	0.282384	0.360503	0.360503	0.237971	0.253427	0.253427	0.4283	0.4283	0.288939	0	0	0	0	0	0	0	0	0	
7	0	0.237971	0.406354	0.406354	0.359939	0.359939	0.374877	0.374877	0	0	0	0	0	0	0	0	0	0	0	
5	0	0.306483	0.258807	0.288511	0.472476	0.472476	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.273185	0.359939	0.359939	0.258807	0.309245	0.386391	0.386391	0.268335	0.40497	0.40497	0	0	0	0	0	0	0	0	
7	0	0.273185	0.258906	0.362306	0.362306	0.272624	0.415831	0.415831	0	0	0	0	0	0	0	0	0	0	0	
7	0	0.253427	0.374877	0.374877	0.258906	0.269381	0.253427	0.321577	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.362306	0.362306	0.265724	0.394746	0.394746	0.267878	0.30795	0.268335	0	0	0	0	0	0	0	0	0	0	
5	0	0.272624	0.270211	0.433679	0.433679	0.267878	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.269381	0.415831	0.415831	0.270211	0.264058	0.356348	0.356348	0.517338	0.517338	0.347768	0	0	0	0	0	0	0	0	
7	0	0.264058	0.433679	0.433679	0.273528	0.273109	0.525294	0.525294	0	0	0	0	0	0	0	0	0	0	0	
6	0	0.273528	0.394746	0.394746	0.286253	0.466349	0.466349	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0.265724	0.401565	0.401565	0.290749	0.410839	0.410839	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.286253	0.401565	0.401565	0.215596	0.277586	0.358563	0.358563	0.492257	0.492257	0	0	0	0	0	0	0	0	0	
5	0	0.215596	0.343675	0.269461	0.415957	0.415957	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0.273109	0.466349	0.466349	0.277586	0.305674	0.336165	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.174626	0.358563	0.358563	0.343675	0.238013	0.504277	0.504277	0.369184	0.411714	0.411714	0	0	0	0	0	0	0	0	
7	0	0.174626	0.244851	0.383474	0.383474	0.35298	0.488013	0.488013	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.305674	0.492257	0.492257	0.244851	0.322795	0.300996	0.307894	0.307894	0.300996	0	0	0	0	0	0	0	0	0	
8	0	0.383474	0.383474	0.39635	0.412834	0.412834	0.142743	0.217613	0.369184	0	0	0	0	0	0	0	0	0	0	
5	0	0.35298	0.198873	0.486056	0.486056	0.142743	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.322795	0.488013	0.488013	0.198873	0.352688	0.291577	0.291577	0.494651	0.494651	0.242777	0	0	0	0	0	0	0	0	
9	0	0.352688	0.486056	0.486056	0.141791	0.361511	0.361511	0.478766	0.478766	0.182344	0	0	0	0	0	0	0	0	0	
7	0	0.141791	0.412834	0.412834	0.429196	0.429196	0.45692	0.45692	0	0	0	0	0	0	0	0	0	0	0	
5	0	0.39635	0.412253	0.201596	0.347266	0.347266	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.0951357	0.429196	0.429196	0.412253	0.193992	0.553256	0.553256	0.395744	0.335101	0.335101	0	0	0	0	0	0	0	0	
5	0	0.0951357	0.0817975	0.424877	0.424877	0.37059	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0.361511	0.45692	0.45692	0.0817975	0.31552	0.361511	0.143077	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.424877	0.424877	0.188345	0.3194	0.302015	0.302015	0.0922031	0.395744	0	0	0	0	0	0	0	0	0	0	
9	0	0.37059	0.31552	0.0922031	0.220956	0.220956	0.339428	0.379595	0.379595	0.142784	0	0	0	0	0	0	0	0	0	
9	0	0.368717	0.377205	0.377205	0.10888	0.345696	0.345696	0.262248	0.262248	0.168035	0	0	0	0	0	0	0	0	0	
7	0	0.368717	0.316093	0.33771	0.33771	0.262754	0.262754	0.0971845	0	0	0	0	0	0	0	0	0	0	0	
4	0	0.377205	0.377205	0.323454	0.162135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0.10888	0.518112	0.518112	0.264444	0.264444	0.358604	0.358604	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.323454	0.316093	0.115891	0.252517	0.252517	0.0617413	0.213827	0.213827	0.199509	0.0617413	0	0	0	0	0	0	0	0	
10	0	0.115891	0.236918	0.227895	0.227895	0.286881	0.307479	0.307479	0.163668	0.163668	0.201977	0	0	0	0	0	0	0	0	
8	0	0.252517	0.252517	0.359075	0.518112	0.518112	0.162135	0.350742	0.286881	0	0	0	0	0	0	0	0	0	0	
5	0	0.359075	0.333639	0.417759	0.679471	0.679471	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.256172	0.264444	0.264444	0.333639	0.454387	0.337152	0.337152	0.314567	0.71007	0.71007	0	0	0	0	0	0	0	0	
7	0	0.256172	0.155111	0.264206	0.264206	0.301499	0.354933	0.354933	0	0	0	0	0	0	0	0	0	0	0	
7	0	0.345696	0.358604	0.358604	0.155111	0.294604	0.345696	0.226165	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.264206	0.264206	0.298453	0.496175	0.496175	0.287282	0.485315	0.314567	0	0	0	0	0	0	0	0	0	0	
5	0	0.301499	0.194326	0.35264	0.35264	0.287282	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.294604	0.354933	0.354933	0.194326	0.264098	0.45659	0.45659	0.318445	0.318445	0.27755	0	0	0	0	0	0	0	0	
7	0	0.264098	0.35264	0.35264	0.226014	0.247138	0.323128	0.323128	0	0	0	0	0	0	0	0	0	0	0	
6	0	0.226014	0.496175	0.496175	0.265382	0.361434	0.361434	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0.298453	0.492993	0.492993	0.525924	0.730786	0.730786	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.265382	0.492993	0.492993	0.319103	0.232626	0.378411	0.378411	0.380503	0.380503	0	0	0	0	0	0	0	0	0	
5	0	0.319103	0.324576	0.577747	0.741799	0.741799	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0.247138	0.361434	0.361434	0.232626	0.264147	0.322685	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.343689	0.378411	0.378411	0.324576	0.616888	0.608648	0.608648	0.333681	0.775124	0.775124	0	0	0	0	0	0	0	0	
7	0	0.343689	0.23429	0.434336	0.434336	0.309257	0.398239	0.398239	0	0	0	0	0	0	0	0	0	0	0	
9	0	0.264147	0.380503	0.380503	0.23429	0.286275	0.313857	0.458014	0.458014	0.313857	0	0	0	0	0	0	0	0	0	
8	0	0.434336	0.434336	0.289538	0.479354	0.479354	0.372041	0.617495	0.333681	0	0	0	0	0	0	0	0	0	0	
5	0	0.309257	0.236473	0.378895	0.378895	0.372041	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.286275	0.398239	0.398239	0.236473	0.261438	0.422777	0.422777	0.464943	0.464943	0.315879	0	0	0	0	0	0	0	0	
9	0	0.261438	0.378895	0.378895	0.239698	0.256205	0.256205	0.462725	0.462725	0.330238	0	0	0	0	0	0	0	0	0	
7	0	0.239698	0.479354	0.479354	0.444908	0.444908	0.364317	0.364317	0	0	0	0	0	0	0	0	0	0	0	
5	0	0.289538	0.272355	0.600179	0.706938	0.706938	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.327395	0.444908	0.444908	0.272355	0.566561	0.676165	0.676165	0.279978	0.634642	0.634642	0	0	0	0	0	0	0	0	
7	0	0.327395	0.235505	0.446917	0.446917	0.279356	0.350166	0.350166	0	0	0	0	0	0	0	0	0	0	0	
7	0	0.256205	0.364317	0.364317	0.235505	0.277317	0.256205	0.313612	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.446917	0.446917	0.287615	0.338363	0.338363	0.284898	0.541175	0.279978	0	0	0	0	0	0	0	0	0	0	
5	0	0.279356	0.212324	0.336682	0.336682	0.284898	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.277317	0.350166	0.350166	0.212324	0.296837	0.352901	0.352901	0.417418	0.417418	0.260956	0	0	0	0	0	0	0	0	
9	0	0.296837	0.336682	0.336682	0.173261	0.315802	0.315802	0.397073	0.397073	0.191425	0	0	0	0	0	0	0	0	0	
7	0	0.173261	0.338363	0.338363	0.426776	0.426776	0.331385	0.331385	0	0	0	0	0	0	0	0	0	0	0	
5	0	0.287615	0.30206	0.513203	0.523283	0.523283	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.185713	0.426776	0.426776	0.30206	0.431801	0.5556	0.5556	0.289624	0.450503	0.450503	0	0	0	0	0	0	0	0	
7	0	0.185713	0.131089	0.386992	0.386992	0.305518	0.320461	0.320461	0	0	0	0	0	0	0	0	0	0	0	
7	0	0.315802	0.331385	0.331385	0.131089	0.320899	0.315802	0.129359	0	0	0	0	0	0	0	0	0	0	0	
5	0	0.386992	0.386992	0.13484	0.342058	0.289624	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0.305518	0.0741117	0.13484	0.319346	0.319346	0.226774	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0.320899	0.320461	0.320461	0.0741117	0.227443	0.282239	0.282239	0.234649	0.234649	0.0825688	0	0	0	0	0	0	0	0	
6	0	0.319346	0.319346	0.306541	0.306541	0.23079	0.169257	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0.226774	0.227443	0.214811	0.214811	0.161384	0.179991	0.179991	0.0660274	0	0	0	0	0	0	0	0	0	0	
