6	0	3.46802	1.88265	1.77204	1.62191	2.47704	2.7329	0	0	0	0	
8	0	1.31322	3.47586	0.851825	4.42575	1.80883	2.79063	2.58303	0.991505	0	0	
7	0	4.03671	2.48434	3.27828	1.87024	4.19361	2.48434	2.89876	0	0	0	
5	0	2.88675	3.56175	2.71094	2.15764	4.03768	0	0	0	0	0	
7	0	2.61231	2.88983	2.56857	3.03399	3.19372	2.75412	2.55402	0	0	0	
8	0	1.61279	2.14862	1.69528	1.2859	2.85527	2.65622	2.30693	2.4844	0	0	
9	0	1.07546	1.17939	2.04983	1.04541	1.0927	1.38573	0.835097	1.14183	0.0801329	0	
6	0	1.4651	1.37802	3.03072	2.58567	1.50088	1.10878	0	0	0	0	
7	0	0.888891	1.44326	1.42657	1.11604	1.11604	1.80455	1.10351	0	0	0	
5	0	1.6263	1.24703	1.51977	1.2465	1.28742	0	0	0	0	0	
8	0	4.81832	6.38804	3.08627	1.46888	1.35065	1.17062	2.81746	5.098	0	0	
9	0	3.27435	1.04191	2.44029	2.4894	2.05687	1.92386	3.46047	3.46047	2.81666	0	
6	0	2.3634	2.87308	2.42851	2.81811	1.91537	2.71789	0	0	0	0	
6	0	3.89641	2.72078	2.8438	4.27182	2.89159	3.75157	0	0	0	0	
5	0	3.90353	3.63342	3.36487	3.51299	3.12589	0	0	0	0	0	
7	0	4.94604	3.00446	2.71665	4.32183	3.35799	3.00981	2.82245	0	0	0	
5	0	1.23282	1.80577	0.958934	2.15179	2.94064	0	0	0	0	0	
5	0	2.55173	1.67239	2.46741	1.5668	2.52805	0	0	0	0	0	
6	0	2.16164	2.674	1.64409	2.93941	1.91203	0.834646	0	0	0	0	
6	0	5.08491	2.70442	1.4506	3.6819	3.0455	0.766386	0	0	0	0	
7	0	1.89727	4.25501	4.80731	2.79522	4.2133	2.50017	1.49758	0	0	0	
7	0	3.17829	2.28753	2.79997	2.11051	2.19996	2.29212	1.51479	0	0	0	
7	0	0.658512	2.66868	1.41858	1.70782	1.37422	3.73913	2.58589	0	0	0	
7	0	2.50711	1.03693	3.58548	2.81061	2.7405	0.768786	1.88459	0	0	0	
7	0	2.30672	2.13861	4.84458	7.68693	5.32419	2.27305	2.44998	0	0	0	
7	0	2.71837	3.31441	3.07737	2.77653	3.16272	3.01983	2.72577	0	0	0	
7	0	2.47547	6.06925	2.26219	6.15108	3.19639	6.15108	6.13287	0	0	0	
5	0	1.89642	2.45885	2.26582	3.00617	1.74515	0	0	0	0	0	
4	0	2.81012	3.43491	1.09134	2.0112	0	0	0	0	0	0	
5	0	2.95319	3.13115	2.6695	3.67054	2.28319	0	0	0	0	0	
5	0	3.21614	4.08063	5.17753	3.59826	3.06338	0	0	0	0	0	
6	0	3.89661	2.73553	2.81815	4.01194	4.41419	3.05443	0	0	0	0	
8	0	2.45341	3.03702	1.98169	2.68162	1.48712	2.28364	1.41647	1.08198	0	0	
8	0	3.89608	5.41556	1.18422	1.18422	3.26602	1.147	6.0046	5.56765	0	0	
4	0	1.45536	0.766622	2.04377	1.08581	0	0	0	0	0	0	
6	0	1.23754	1.69803	1.69803	1.54641	1.20429	0.957884	0	0	0	0	
8	0	2.45804	2.06297	1.82451	1.84003	2.05415	3.91864	4.82177	3.91864	0	0	
7	0	2.36678	2.04031	1.83025	1.81076	1.39621	2.27995	1.83025	0	0	0	
5	0	1.67189	1.49548	1.22203	1.47584	1.25398	0	0	0	0	0	
9	0	1.37223	4.41551	5.55047	6.4558	1.52979	2.44697	1.24108	1.19276	3.07971	0	
5	0	2.87319	1.09053	3.24186	0.97421	1.52105	0	0	0	0	0	
6	0	0.893042	1.86501	0.491172	1.40452	1.95199	1.95199	0	0	0	0	
4	0	2.04885	0.942585	1.44683	4.70743	0	0	0	0	0	0	
6	0	1.72892	1.51797	2.92744	5.48935	2.94378	3.19356	0	0	0	0	
6	0	1.56931	1.62663	1.55765	1.18659	0.435274	1.88928	0	0	0	0	
6	0	2.37347	1.72295	1.72295	2.68518	1.33269	2.44504	0	0	0	0	
6	0	3.58355	1.75304	4.23127	3.68796	1.85747	2.71142	0	0	0	0	
10	0	2.45581	2.25907	1.62532	2.09465	1.61602	3.48715	3.48715	2.00511	2.24452	2.27541	
9	0	3.32464	2.70668	1.98889	2.5332	3.55653	3.16065	3.74361	2.82392	2.97886	0	
5	0	1.68477	2.30776	1.54631	1.99385	1.64791	0	0	0	0	0	
5	0	1.45877	1.33655	2.60074	1.16943	2.65145	0	0	0	0	0	
4	0	1.20539	0.687931	0.696364	0.610743	0	0	0	0	0	0	
6	0	0.4976	1.48152	2.49943	2.97886	0.950192	1.0599	0	0	0	0	
5	0	1.21392	2.4855	1.10839	2.46349	2.46349	0	0	0	0	0	
7	0	4.42935	3.158	2.85794	3.14774	3.48581	3.48581	5.08827	0	0	0	
9	0	1.08606	2.85313	2.85313	1.05902	2.37277	1.6343	1.05902	0.765933	0.458149	0	
10	0	0.691399	2.99659	2.99659	0.953337	2.9646	2.9646	4.87949	1.06017	0.434005	1.61617	
8	0	2.4855	3.48372	3.5982	1.46118	1.13613	0.5985	0.545464	0.545464	0	0	
6	0	1.49595	2.71216	3.10583	3.58548	3.82877	3.82877	0	0	0	0	
8	0	1.1756	1.1756	2.79738	2.71216	3.36658	3.36658	1.55765	3.50719	0	0	
8	0	1.97505	4.09738	1.81402	4.90119	4.52279	4.52279	3.08712	3.89836	0	0	
7	0	1.95241	2.30672	4.72955	2.63394	2.63394	2.33278	6.59947	0	0	0	
7	0	2.19165	2.94814	2.09489	2.71837	2.92438	3.21743	4.48158	0	0	0	
6	0	2.09489	1.81011	2.72101	2.19031	2.91845	2.91845	0	0	0	0	
8	0	2.82828	2.82828	2.92438	1.81011	1.9753	2.63394	2.63394	2.44998	0	0	
9	0	2.3271	3.13869	3.54103	3.64451	1.97758	2.89513	2.89513	2.65027	1.97758	0	
7	0	7.30874	2.96033	4.90373	2.49388	2.96138	3.77388	3.77388	0	0	0	
5	0	2.49388	7.46852	2.8602	7.46852	4.97624	0	0	0	0	0	
6	0	4.42932	5.64282	2.46685	4.02057	4.02057	3.19639	0	0	0	0	
6	0	3.19026	3.44734	2.74839	3.75623	4.49163	4.49163	0	0	0	0	
6	0	3.5658	2.80972	3.07353	4.36369	4.36369	2.74839	0	0	0	0	
7	0	3.79641	4.84458	2.56227	2.93739	3.79641	3.16272	3.52714	0	0	0	
5	0	3.30019	3.91157	2.93739	5.32419	3.13133	0	0	0	0	0	
7	0	2.9303	5.19882	3.62033	3.35295	4.18196	4.18196	5.06646	0	0	0	
7	0	6.7204	6.7204	3.62033	2.34023	3.56431	7.05526	3.58175	0	0	0	
8	0	2.46311	3.7018	3.7018	2.64308	2.43319	4.33695	4.33695	3.19203	0	0	
8	0	2.46311	4.20975	7.21493	4.3317	4.49098	2.72577	5.35037	5.35037	0	0	
11	0	3.7018	3.7018	2.72577	4.44105	4.44105	4.85365	3.07139	3.16092	3.16092	3.84321	
7	0	3.0154	4.61251	5.51281	5.51281	4.09296	4.00814	3.26592	0	0	0	
7	0	4.95755	4.19941	4.94254	4.22843	4.22843	3.26592	4.4462	0	0	0	
8	0	4.3756	2.70133	1.26571	4.90236	2.71896	2.25426	3.99102	1.782	0	0	
7	0	4.3756	1.943	1.84453	2.45298	2.38412	3.03847	3.03847	0	0	0	
7	0	2.81141	2.51737	2.51737	3.08438	2.81141	2.69073	2.63505	0	0	0	
5	0	2.94107	2.48412	2.47677	2.47876	1.28829	0	0	0	0	0	
8	0	2.51737	2.51737	2.52821	2.47876	2.22997	4.65344	2.5692	2.5692	0	0	
8	0	1.57067	3.4372	3.4372	2.81012	1.52489	3.01983	3.01306	3.01306	0	0	
6	0	1.57067	2.56227	3.81596	3.81596	2.85177	3.31441	0	0	0	0	
10	0	3.4372	3.4372	2.85177	3.77755	4.85757	2.90518	2.90518	4.27349	4.27349	2.0112	
